URL
https://quizlet.com/91435133/10-branches-of-chemistry-flash-cards/
https://www.thoughtco.com/branches-of-chemistry-603910
https://en.wikibooks.org/wiki/General_Chemistry/Introduction
https://www.mcqlearn.com/chemistry/g9/branches-of-chemistry-mcqs.php
http://www.open.edu/openlearncreate/mod/oucontent/view.php?id=92538&printable=1
https://www.chem.purdue.edu/gchelp/atoms/elements.html
https://www.youtube.com/watch?v=uWfhB9q2GHc
https://www.youtube.com/watch?v=OHhnm2p5G3o
https://www.khanacademy.org/science/biology/chemistry--of-life/elements-and-atoms/v/elements-and-atoms
https://www.khanacademy.org/science/biology/chemistry--of-life/elements-and-atoms/a/atomic-number-atomic-mass-and-isotopes-article
https://courses.lumenlearning.com/introchem/chapter/atomic-number-and-mass-number/
https://www.khanacademy.org/science/chemistry/atomic-structure-and-properties/introduction-to-the-atom/v/atomic-number-mass-number-and-isotopes
https://www.khanacademy.org/science/chemistry/atomic-structure-and-properties/introduction-to-the-atom/v/atomic-weight-and-atomic-mass
https://www.thoughtco.com/definition-of-atomic-mass-unit-amu-604366
http://freechemistryonline.com/relative-atomic-mass.html
https://ipfs.io/ipfs/QmXoypizjW3WknFiJnKLwHCnL72vedxjQkDDP1mXWo6uco/wiki/Relative_atomic_mass.html
https://www.khanacademy.org/science/chemistry/chemical-reactions-stoichiome/empirical-molecular-formula/v/empirical-molecular-and-structural-formulas
http://www.chem.tamu.edu/class/fyp/stone/tutorialnotefiles/empirical.htm
http://www.kentchemistry.com/links/bonding/empirical.htm
https://opentextbc.ca/chemistry/chapter/3-2-determining-empirical-and-molecular-formulas/
https://www.khanacademy.org/science/chemistry/atomic-structure-and-properties/introduction-to-compounds/v/molecular-mass-and-molecular-weight
http://pediaa.com/difference-between-formula-mass-and-molecular-mass/
https://www.differencebetween.com/difference-between-formula-mass-and-vs-molar-mass/
https://www.thoughtco.com/formula-mass-versus-molecular-mass-3976099
http://dl.clackamas.edu/ch105-03/chemical1.htm
https://www.differencebetween.com/difference-between-free-radical-and-vs-ion/
https://www.khanacademy.org/science/chemistry/atomic-structure-and-properties/introduction-to-compounds/v/introduction-to-ions
https://sciencenotes.org/what-is-the-difference-between-an-atom-and-an-ion/
https://chem.libretexts.org/Bookshelves/Analytical_Chemistry/Supplemental_Modules_(Analytical_Chemistry)/Instrumental_Analysis/Mass_Spectrometry/Introductory_Mass_Spectrometry/Molecular_Ions
https://www.youtube.com/watch?v=GRv_MtgNCFQ&list=PLOwMKFV3E6PNYnCvK6oJw7dP5fDfpP9WJ
https://chemistry.tutorvista.com/physical-chemistry/monatomic-molecules.html
https://chemistry.tutorvista.com/physical-chemistry/polyatomic-molecules.html
https://www.youtube.com/watch?v=uvqyY666ZEw
http://simpleenglishchemistry.blogspot.com/2015/10/molecules-compoundsher-tri-atomic.html
https://courses.lumenlearning.com/introchem/chapter/avogadros-number-and-the-mole/
https://courses.lumenlearning.com/boundless-chemistry/chapter/molar-mass/
https://www.khanacademy.org/science/chemistry/atomic-structure-and-properties/introduction-to-the-atom/v/the-mole-and-avogadro-s-number
http://simpleenglishchemistry.blogspot.com/2015/11/gram-atomic-mass-gram-molecular-mass.html
https://www.toppr.com/guides/chemistry/some-basic-concepts-of-chemistry/atomic-mass-and-molecular-mass/
https://gradestack.com/NTSE-Complete-Course/Chemical-Arithmetic-An/Gram-Atomic-Mass-and-Gram/19177-3853-37750-study-wtw
https://www.bbc.com/bitesize/guides/z84wfrd/revision/1
https://opentextbc.ca/chemistry/chapter/3-1-formula-mass-and-the-mole-concept/
https://chem.libretexts.org/Courses/Howard_University/General_Chemistry%3A_An_Atoms_First_Approach/Unit_1%3A__Atomic_Structure/Chapter_1%3A_Introduction/Chapter_1.7%3A__The_Mole_and_Molar_Mass
https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/Supplemental_Modules_(Physical_and_Theoretical_Chemistry)/Atomic_Theory/The_Mole_and_Avogadro's_Constant
http://www.cabrillo.edu/~cfink/chp4.pdf
https://www.youtube.com/watch?v=SjvVmOkF_hk
https://www.everettcc.edu/files/programs/academic-resources/transitional-studies/support/tutoring-center/chemistry/w340-mole-calculations-worksheet-1.pdf
https://www.youtube.com/watch?v=hNjwTRN1SRc
https://www.ausetute.com.au/namole.html
http://tutorspm.com/number-of-moles-number-of-particles-calculation-3/
https://studylib.net/doc/8523361/mole-particle-practice-worksheet
https://1.cdn.edl.io/BMx4x5UdA7gWvoSwHqF08OnWaFtUK0Ya3C1hRiQrQq79rZib.pdf
https://www.toppr.com/guides/chemistry/structure-of-atom/rutherfords-model-of-an-atom/
https://www.youtube.com/watch?v=1EdTw4I6L0U
https://www.youtube.com/watch?v=B-k_kMwB1zM
https://www.toppr.com/guides/chemistry/structure-of-atom/introduction-to-structure-of-atom/
https://quizizz.com/admin/quiz/57f3a9af26e5fb256be30571/atomic-model
https://phet.colorado.edu/sims/html/build-an-atom/latest/build-an-atom_en.html
https://www.toppr.com/guides/chemistry/structure-of-atom/bohrs-model-of-atom/
http://www.zerobio.com/drag_gr9/bohr/bohr.htm
https://www.youtube.com/watch?v=EboWeWmh5Pg
https://www.ducksters.com/science/chemistry/isotopes.php
https://chem.libretexts.org/Courses/College_of_Marin/Marin%3A_CHEM_114_-_Introductory_Chemistry_(Daubenmire)/04%3A_Atoms_and_Elements/4.8%3A_Isotopes%3A_When_the_Number_of_Neutrons_Varies
https://www.britannica.com/science/hydrogen/Isotopes-of-hydrogen
https://sciencestruck.com/isotopes-of-carbon
http://www.radioactivity.eu.com/site/pages/Uranium_Isotopes.htm
https://chemistry.tutorvista.com/inorganic-chemistry/chlorine-isotopes.html
